4664.6,10303
4664.6,10303
4641.7,10281
4632.3,10277
4632.5,10258
4614.3,10259
4611.5,10222
4606,10214
4605.8,10196
4607.3,10197
4591.3,10208
4594.6,10172
4604.5,10175
4609.5,10191
4609.3,10209
4595.5,10224
4592.7,10196
4601.4,10189
4617,10213
4624.4,10250
4606.9,10268
4600.7,10232
4596.5,10214
4596.5,10210
4596.5,10210
4561.7,10148
4559.3,10155
4552.9,10154
4549.6,10143
4543.6,10138
4534.9,10122
4526,10104
4533.6,10091
4537.5,10105
4526.6,10122
4529.2,10122
4536.1,10131
4523,10147
4520.8,10114
4540.9,10116
4536.1,10168
4550.8,10167
4549.8,10204
4540.8,10200
4537,10168
4518.1,10166
4518.1,10132
4518.1,10132
4549.1,10140
4553.6,10169
4549.3,10168
4545.2,10166
4540.5,10160
4539.2,10138
4538.6,10140
4537.6,10145
4539.2,10142
4544.3,10142
4546.3,10149
4547.7,10162
4542.7,10168
4548.8,10149
4548.8,10152
4568.4,10155
4575.6,10184
4588.9,10187
4583.8,10237
4577.8,10231
4569.4,10209
4569.4,10188
4569.4,10188
4365.5,9506.1
4369.5,9512.4
4358.8,9521.1
4354.4,9503.6
4353.8,9495.7
4356.4,9488.5
4358.8,9489.8
4372.1,9486.3
4366.3,9514.4
4369.5,9499.5
4358.8,9496.7
4350.6,9482.9
4321.4,9461.4
4339.8,9390.8
4343.5,9435.2
4361.7,9443.8
4353.6,9490.9
4362.9,9474
4358.4,9488.2
4353.6,9484.4
4343.7,9461.7
4343.7,9450.4
4343.7,9450.4
4600.3,9762
4602.9,9768.3
4611.9,9758.5
4608.7,9780.6
4604.2,9787.6
4611.5,9775.6
4609.7,9793.7
4605.2,9795.8
4612.8,9789.6
4613.1,9806.5
4618.4,9817.5
4614.5,9825.1
4624.9,9824.4
4620.5,9834.3
4625.9,9832.6
4627.4,9834.9
4619.5,9832.4
4617,9819
4615.3,9819.1
4608.5,9810
4616.9,9801.3
4616.9,9814.8
4616.9,9814.8
4647.1,9849.9
4637.3,9887.9
4629.1,9862.5
4623.8,9839.2
4622.4,9840.8
4635.2,9828.1
4636.9,9851.6
4636.2,9853.3
4642.9,9846.8
4654.7,9869.3
4647.7,9894.6
4650.4,9878.8
4667.8,9882.5
4684,9913.4
4673.2,9953.5
4658.9,9933.9
4666.8,9900.7
4661.2,9923.6
4667.7,9899.9
4670.3,9910.6
4660.6,9921.4
4660.6,9902.8
4660.6,9902.8
4685,9984
4685.4,9984.6
4690.9,9983.6
4696.4,10001
4696.6,10016
4694.6,10023
4692.2,10012
4701.7,10010
4702.1,10023
4697.1,10027
4706.2,10015
4704.6,10024
4714.1,10032
4719.5,10045
4727.1,10080
4722.1,10085
4697.1,10071
4697.7,10028
4669.4,10027
4658.2,9980.8
4667.3,9948.8
4667.3,9970.4
4667.3,9970.4
4658.5,9976
4664.4,9966.4
4666.5,9977.3
4665.4,9980
4666.7,9981.1
4670.4,9987.4
4665.3,9994.7
4664.1,9984.3
4662.1,9988.6
4656.9,9988.2
4661.8,9974.6
4666.3,9984.6
4669.6,9990.1
4674.4,9985.9
4676.7,9998.4
4665.5,9997.7
4672.8,9979.2
4667.9,9990.5
4669.8,9982.8
4681,9982
4675.9,10000
4675.9,9993.1
4675.9,9993.1
4624.2,10017
4622.6,10006
4627.3,10005
4628.9,10016
4625.3,10012
4615.6,9996
4623.7,9980.9
4615.4,9987.5
4615.5,9958.9
4608.9,9960.7
4606.8,9949.1
4606.9,9953.3
4622.1,9953
4629.5,9987.2
4638.9,9997
4651.2,10014
4648.8,10036
4654.9,10039
4644.8,10069
4638,10043
4643.4,10023
4643.4,10033
4643.4,10033
4616,9939.6
4617.7,9947.9
4623.8,9954.3
4630.7,9965.1
4629,9984.9
4637,9979.3
4644,9985.5
4643.1,10003
4632.3,10003
4622.5,9974.1
4615.5,9950.7
4626.1,9950.6
4646.8,9973.7
4655.7,10013
4650.3,10030
4632.3,10018
4615.1,9972.2
4616.4,9941.5
4614.6,9928.9
4619.6,9919.9
4609,9928.5
4609,9915.9
4609,9915.9
4674.1,10054
4673,10071
4664.4,10068
4672.8,10053
4659.9,10077
4661.9,10066
4662.9,10068
4667.8,10069
4658.6,10075
4668,10043
4659.3,10063
4660.8,10049
4671.1,10052
4667.9,10061
4672.4,10061
4664.9,10070
4672.2,10060
4680.8,10067
4674,10071
4677.4,10050
4675.3,10064
4675.3,10065
4675.3,10065
4718.6,10195
4714.4,10192
4706.8,10182
4709,10162
4696.7,10170
4695.8,10143
4692.2,10148
4690.2,10138
4688.8,10136
4687.2,10129
4691.3,10128
4698.6,10142
4691.4,10153
4705.4,10137
4705,10167
4699.1,10171
4703.4,10165
4706.3,10172
4704.3,10179
4703.1,10174
4704.1,10169
4704.1,10164
4704.1,10164
4894.1,10810
4898.4,10806
4893.2,10815
4899.2,10798
4901.6,10811
4910.8,10814
4917.2,10842
4921,10845
4911.7,10857
4914.9,10839
4907.5,10839
4904.6,10825
4900,10818
4899.7,10803
4895.1,10802
4884.1,10791
4888.2,10770
4883.3,10794
4891.1,10789
4900.4,10791
4897.1,10807
4897.1,10801
4897.1,10801
4871.2,10760
4870.1,10757
4868.1,10766
4866.3,10764
4861,10751
4866.6,10728
4855.9,10741
4854.4,10727
4858.9,10728
4864.4,10734
4863.2,10752
4858.2,10735
4861.5,10717
4858.4,10738
4861,10734
4858,10731
4862.5,10713
4852.3,10726
4852.8,10697
4857.9,10703
4847.1,10709
4847.1,10692
4847.1,10692
4869.7,10766
4869.7,10772
4869.7,10767
4862,10762
4860.1,10746
4858,10736
4862.5,10732
4865,10748
4865.1,10754
4877.6,10753
4877.1,10781
4876,10775
4897.5,10774
4903.3,10815
4895.2,10839
4893.3,10834
4889.9,10829
4898,10826
4893.4,10843
4895.1,10837
4890.6,10838
4890.6,10832
4890.6,10832
4981.5,10940
4982.3,10928
4980.4,10923
4986.4,10928
4990.3,10933
4992.9,10939
4990.2,10946
4991.3,10944
4985.8,10938
4982.4,10931
4980.3,10935
4980.4,10929
4959.4,10924
4956.9,10878
4958.4,10847
4969.7,10868
4970.6,10896
4969.5,10892
4949.4,10893
4948.3,10842
4948.3,10842
4948.3,10845
4948.3,10845
4997.9,10931
4992.6,10946
4998,10928
5005.6,10944
5003.3,10950
5006.8,10950
5002.4,10961
5003.7,10948
5003.5,10946
5000.7,10946
4995,10941
4990.6,10921
4992.5,10907
5007,10919
4999.7,10944
4973.1,10924
4967.6,10854
4978,10854
4978.9,10879
4981.9,10877
4980,10893
4980,10888
4980,10888
4806.1,10723
4809.2,10738
4809.1,10747
4798.5,10739
4797.6,10722
4798.2,10729
4801.9,10725
4790,10731
4784.8,10711
4784.7,10692
4782.4,10694
4787.1,10691
4800.4,10703
4806,10731
4806.7,10734
4808.3,10725
4805.1,10732
4799.9,10713
4792.9,10699
4797.9,10687
4804.3,10691
4804.3,10713
4804.3,10713
4914.9,10920
4917.6,10911
4914.2,10922
4916.1,10921
4911.4,10923
4913.2,10908
4909.9,10915
4905,10913
4918.6,10901
4917.3,10921
4914.3,10914
4911.5,10906
4904.6,10907
4911.9,10887
4910.5,10906
4913,10907
4925.8,10918
4926.7,10944
4929.9,10946
4934.4,10939
4937.3,10959
4937.3,10971
4937.3,10971
4901.5,10911
4905.9,10915
4899.7,10930
4905.1,10928
4897.5,10945
4897.8,10930
4903.9,10930
4906.4,10944
4906.3,10947
4916.8,10957
4912.4,10985
4906.5,10977
4905.8,10963
4901,10961
4894.6,10942
4902.2,10930
4904.4,10944
4904.3,10949
4912.3,10943
4909.9,10963
4906.7,10963
4906.7,10960
4906.7,10960
4948.8,11133
4941.7,11139
4943.3,11127
4943.8,11120
4939,11127
4935.7,11122
4930.9,11114
4931.4,11097
4931.6,11100
4919.7,11105
4923.5,11071
4917.3,11086
4925.4,11065
4925.9,11094
4919.9,11104
4914.8,11104
4906,11085
4908.9,11064
4912.8,11060
4921.3,11068
4915.1,11089
4915.1,11085
4915.1,11085
4964.3,11416
4963.2,11404
4962.5,11405
4970.5,11402
4968.7,11419
4965.9,11418
4962.8,11406
4961,11402
4957.6,11402
4961.1,11396
4957.9,11395
4957.5,11378
4955.9,11383
4954.2,11376
4952.1,11386
4951.5,11364
4955.3,11363
4958.6,11372
4967.3,11383
4952.9,11397
4957.6,11378
4957.6,11382
4957.6,11382
4931.3,11278
4922.3,11277
4919,11257
4902.3,11252
4894.7,11225
4900.3,11199
4904.2,11209
4912.1,11212
4907.3,11232
4903.5,11220
4908.5,11208
4916.4,11210
4925.1,11218
4938.8,11232
4931.8,11257
4934,11242
4934.8,11236
4922,11252
4915.6,11227
4909.1,11212
4905.8,11194
4905.8,11190
4905.8,11190
4970.4,11282
4971.9,11298
4968.4,11303
4961.4,11289
4938.8,11273
4916.9,11219
4896.8,11182
4908.9,11146
4747.6,11165
4811.3,10804
4809.4,10934
4821.7,10912
4787.7,10951
4778.4,10911
4755.8,10909
4746.3,10881
4749.7,10845
4747.9,10858
4763.6,10856
4747.1,10889
4730.2,10826
4730.2,10789
4730.2,10789
4786.9,10954
4799,10942
4800.2,10971
4802.4,10980
4801.5,10989
4799.6,10988
4791.4,10979
4785.2,10966
4779.4,10949
4780.4,10939
4784.9,10948
4787.4,10965
4774.5,10960
4770.2,10940
4765.5,10916
4764.8,10903
4754,10921
4755,10884
4753.5,10885
4750,10876
4756.4,10870
4756.4,10886
4756.4,10886
4714.8,10775
4708.4,10771
4695.3,10755
4689.6,10734
4692.4,10716
4689,10722
4696.9,10718
4689.3,10731
4689.8,10721
4682.9,10726
4674.7,10720
4678,10691
4691.7,10686
4677.1,10725
4679.9,10688
4661.3,10682
4687.7,10641
4699.2,10702
4697.5,10716
4688.7,10714
4681.9,10684
4681.9,10674
4681.9,10674
4666,10666
4664.8,10669
4655.2,10665
4643.4,10651
4646.4,10632
4635.9,10636
4641.5,10613
4645.6,10623
4641.8,10625
4631.6,10601
4632.1,10585
4637.2,10582
4655.1,10593
4656.6,10633
4666.8,10635
4665.3,10644
4688.9,10634
4680.4,10687
4670.6,10671
4646.6,10658
4637.4,10611
4637.4,10592
4637.4,10592
4629,10575
4628.3,10571
4626.9,10573
4632.5,10569
4625.7,10586
4636.7,10565
4643.5,10585
4644.7,10603
4634.8,10605
4629.7,10586
4636.3,10573
4640,10595
4645.7,10605
4636.7,10628
4629.6,10612
4641.6,10589
4658.8,10620
4651.7,10659
4641.1,10646
4641.1,10609
4635.1,10606
4635.1,10599
4635.1,10599
4544.6,10334
4551.8,10285
4549.1,10296
4527.6,10284
4532.2,10229
4538.5,10250
4528.2,10274
4534.1,10246
4540.9,10249
4548.2,10277
4545.7,10298
4552.7,10289
4539.5,10313
4535.2,10288
4523.6,10268
4503,10251
4523.4,10212
4516.2,10262
4486.1,10248
4478.3,10153
4473.1,10150
4473.1,10139
4473.1,10139
4583.1,10339
4583.6,10377
4582.4,10379
4576.5,10378
4564.3,10381
4565.5,10359
4567.2,10364
4562.9,10375
4573.9,10366
4586.9,10395
4591.6,10422
4601.9,10421
4618.4,10441
4617.1,10471
4619.3,10462
4620,10456
4619.7,10453
4624.9,10455
4605.7,10465
4616.5,10419
4614.4,10450
4614.4,10450
4614.4,10450
4645.8,10530
4645.3,10518
4645,10537
4641.6,10542
4646.6,10534
4651.7,10540
4648.1,10551
4655,10545
4652.6,10557
4655.1,10553
4647.2,10554
4653.4,10549
4658.4,10554
4651.8,10558
4646.7,10547
4641.2,10533
4637.9,10509
4632.5,10500
4629.1,10482
4627.4,10483
4624.7,10467
4624.7,10469
4624.7,10469
4738.6,10813
4739.1,10820
4740.5,10813
4732.9,10818
4731.2,10810
4726.3,10804
4723.1,10798
4728.6,10785
4730.2,10794
4728.9,10801
4724.9,10806
4727.8,10795
4704.4,10805
4713.3,10764
4707.8,10783
4707.9,10777
4695,10779
4687.3,10758
4685.5,10737
4684.9,10736
4677.5,10751
4677.5,10738
4677.5,10738
4652,10688
4648.1,10705
4649.3,10693
4652.3,10691
4641.6,10708
4637,10672
4643.1,10665
4647.2,10680
4645.3,10684
4648.3,10691
4645.1,10711
4646.1,10709
4638.4,10704
4633.8,10683
4643,10663
4640.2,10680
4636.9,10674
4615.6,10666
4601.2,10608
4589.9,10565
4565.2,10540
4565.2,10498
4565.2,10498
4673.7,10816
4671.6,10794
4679.1,10792
4682.4,10808
4680.4,10811
4677.9,10821
4683,10810
4686.4,10818
4695,10821
4693.9,10843
4689.3,10834
4688,10818
4694.6,10820
4695.4,10840
4683.8,10843
4685.1,10828
4681.4,10827
4684.9,10819
4682.9,10819
4687.9,10817
4701.4,10839
4701.4,10860
4701.4,10860
4510.6,10339
4505.8,10300
4513,10281
4511.2,10290
4515.1,10287
4515.1,10302
4524.1,10304
4527.2,10324
4528.2,10315
4526.3,10304
4530.7,10298
4540.2,10317
4521.1,10345
4526.3,10300
4523.9,10307
4513.7,10307
4518.4,10293
4503.3,10307
4499.4,10281
4513.9,10270
4522.4,10267
4522.4,10283
4522.4,10283
4494.8,10207
4501.8,10212
4499.4,10231
4506.1,10223
4508.8,10233
4516.7,10239
4527.2,10258
4531.8,10291
4534.9,10306
4543,10303
4544.3,10323
4549.1,10317
4547.9,10326
4536.2,10318
4527.1,10283
4519.7,10278
4531.3,10264
4539.9,10302
4525,10333
4525.4,10291
4537.6,10283
4537.6,10310
4537.6,10310
4467.4,10140
4472.1,10151
4468.2,10181
4461.9,10169
4452.4,10159
4448.5,10142
4443.2,10131
4453.6,10105
4449.1,10141
4451.5,10126
4441.6,10131
4452,10098
4455.4,10124
4457.8,10127
4461.3,10125
4473.7,10148
4461.7,10207
4469.7,10161
4467.5,10187
4478.4,10188
4480.5,10217
4480.5,10214
4480.5,10214
4362.4,9853.3
4354.5,9861.4
4356.8,9855.7
4361.3,9863
4362.3,9869.4
4363.2,9875.3
4356.4,9882.2
4355.4,9866.8
4365.9,9864.7
4373,9882.1
4381.8,9897.3
4373.2,9918.1
4397.9,9918.6
4402.6,9960.9
4396.9,9960.4
4395.6,9952.8
4410.7,9944.5
4419.2,9997
4405.6,10026
4405.3,9998.3
4403.6,9974.8
4403.6,9979.9
4403.6,9979.9
4359.4,9883.8
4354.4,9927.8
4355.1,9904.9
4357.8,9910.1
4353.8,9920.5
4357.7,9909.3
4371.2,9919.3
4368.4,9950.6
4373,9943.3
4375.8,9953.2
4371.4,9943.1
4377.1,9948.2
4365.1,9967.8
4348.6,9936.1
4351.5,9910.6
4351.3,9921.5
4359.4,9921.2
4332.2,9929.8
4328.9,9858.3
4328.4,9862.2
4312.7,9850.5
4312.7,9825.1
4312.7,9825.1
4403.9,10058
4409.2,10050
4398.2,10051
4406.5,10031
4404.5,10048
4415.8,10048
4418.2,10064
4413.4,10063
4415.4,10063
4419.9,10062
4417.9,10065
4416.3,10057
4425,10059
4416.1,10079
4406.3,10059
4397.5,10037
4393.6,10021
4395.4,10025
4386.1,10025
4384.4,9999.7
4378.8,9999.3
4378.8,9985.4
4378.8,9985.4
4438.6,10080
4431.6,10074
4441,10065
4443.2,10087
4442.2,10092
4437.8,10088
4435.7,10083
4440.6,10079
4445.3,10091
4440,10103
4439.2,10093
4431.2,10085
4421.9,10067
4419,10031
4409.4,10027
4411.2,10002
4386.4,10001
4394.2,9957.4
4386.5,9972
4386.2,9952
4391.9,9949.2
4391.9,9961
4391.9,9961
4256.2,9653.8
4269.2,9654.8
4282.9,9688
4280.5,9713.4
4292.3,9716.2
4303.4,9741
4293,9745.7
4305,9732.5
4308.7,9768
4301.2,9770
4303.2,9755.6
4310.8,9761.9
4303.1,9773.5
4273.8,9746.4
4297.4,9688.9
4321,9739.8
4339.3,9808.7
4335,9848.9
4335.7,9839.4
4329.2,9846.8
4312.9,9821.1
4312.9,9794.2
4312.9,9794.2
4131.9,9396.8
4131.9,9388.2
4119.4,9387.5
4127.8,9365.7
4124.2,9379.3
4129.2,9380.2
4136.8,9394.5
4147,9413.6
4147.6,9437.9
4163.6,9436
4151.8,9471.4
4159.3,9444.3
4149.8,9464.7
4133.2,9447.2
4130,9406
4115,9409.5
4110.3,9388
4084.7,9373.3
4106.4,9315.2
4116.9,9354.9
4124.9,9363.7
4124.9,9391.6
4124.9,9391.6
4141.6,9446.6
4145.3,9440.9
4138.7,9449.2
4141.5,9435.5
4149.6,9439.3
4156.8,9467.9
4169.9,9477.8
4176.8,9498.1
4214,9517
4194.4,9593.6
4194.6,9554.4
4181.2,9552.2
4162.3,9528.8
4148.6,9485.7
4191,9443.7
4195.2,9535
4203.2,9540
4192.6,9562
4209.5,9567.6
4201.8,9583.3
4206.4,9571.1
4206.4,9574.2
4206.4,9574.2
4321.7,9758.5
4331.9,9733.2
4331.4,9759
4339.4,9754.4
4340.6,9775
4342.3,9783.2
4343.3,9787.5
4348.8,9796.4
4349.9,9814
4351.7,9824.8
4352.3,9823.4
4349.9,9822.9
4359.3,9816.7
4348.8,9842.1
4337.8,9831.4
4341.8,9784.5
4369.4,9789.6
4359.1,9847.9
4356,9828.4
4367.9,9832.4
4380.4,9863
4380.4,9880.8
4380.4,9880.8
4328.8,9784.8
4323.7,9730.5
4330.1,9708
4338.4,9730.1
4333.2,9739.3
4339,9733.1
4338.8,9737.9
4336,9742.8
4320,9736
4353.8,9697.5
4361.1,9770.4
4359,9772.1
4344.9,9773
4349.2,9747.6
4327.2,9751.6
4292.5,9698.9
4309.7,9612.1
4314.7,9642.5
4315.4,9640.9
4318.1,9638.5
4322.2,9629.4
4322.2,9639.6
4322.2,9639.6
4392,9757.1
4387.6,9746.4
4370.9,9738.2
4368,9701.2
4359.2,9697.5
4365.4,9680.2
4367.1,9682
4359.6,9689.6
4366.5,9675.1
4368.8,9691.6
4373.6,9691.6
4376.6,9700
4369.6,9701.1
4366.7,9687.7
4369.4,9694.5
4364.4,9685.9
4381.7,9677.6
4383.8,9718.7
4385.7,9732.5
4388.4,9748.2
4392.3,9746.7
4392.3,9757.9
4392.3,9757.9
4320.7,9651.2
4308.6,9672.9
4315.6,9642.8
4313.5,9658
4308.8,9645.4
4316.3,9633.6
4311.8,9652.1
4300.1,9647.5
4306.6,9624
4297.6,9640.8
4298.3,9615.1
4298.8,9622.9
4280.9,9625.9
4274.8,9592.7
4271.1,9589.8
4258.8,9582
4271.2,9549.6
4260.4,9569.5
4274.5,9546.9
4281.1,9567
4284,9567.4
4284,9581
4284,9581
4279.3,9477.4
4278.3,9484.9
4284.6,9488.5
4268.8,9515.3
4257.3,9491.3
4259.9,9470.4
4263,9470.9
4267,9479.9
4277.7,9490.6
4279.5,9532.6
4285.7,9537.3
4283.1,9546.4
4261,9565.5
4254.9,9518.6
4203.1,9499.5
4195.2,9397.5
4202.7,9380.3
4223.1,9407.2
4215.9,9433.3
4226.4,9410
4227,9431.2
4227,9434.8
4227,9434.8
4239.6,9480.9
4227.5,9478.8
4231.9,9453.6
4224.5,9460
4224.9,9441.8
4214.7,9443.9
4202.2,9421.2
4207.2,9372.5
4192.7,9371.7
4187,9325.1
4195.1,9295.6
4202.7,9308.7
4190.1,9332.1
4212.8,9296.8
4230.6,9351
4239.4,9371.8
4252.6,9383.1
4255.6,9444.1
4232.1,9468.1
4233.5,9401.8
4228.5,9401.5
4228.5,9393.4
4228.5,9393.4
3922.3,8810.9
3900.8,8809.6
3898.6,8759
3927.3,8764.2
3929.1,8818.5
3910,8828.2
3923.2,8793
3925.9,8816.5
3936.5,8824.6
3927,8844.2
3933.1,8817.3
3935.5,8828.4
3940,8837
3952.3,8836.5
3955.1,8863.1
3928.3,8859.3
3927.4,8813.5
3915.6,8806.9
3913.4,8793.4
3907.8,8796.5
3896.7,8779.3
3896.7,8752.9
3896.7,8752.9
4114.4,9133.3
4128.4,9136
4132.8,9158.2
4133.6,9167.5
4131.9,9168
4122.3,9160.4
4117.3,9146.5
4119.6,9134.8
4113.2,9135
4115.1,9126.4
4122.7,9136.5
4117.1,9153.5
4125.1,9139.3
4106.3,9159.8
4103.5,9112.6
4098.8,9110.4
4106.9,9101.2
4097,9114.9
4092.1,9099.2
4105.5,9091.9
4110.7,9114.7
4110.7,9135.1
4110.7,9135.1
4188.8,9291.5
4191.2,9293.1
4192.6,9288.2
4194.5,9298.8
4198.2,9304.2
4206,9310.3
4199.2,9328.1
4195.5,9319.9
4202.5,9316.8
4201,9323.6
4210.9,9320.1
4206.7,9336.9
4207.7,9326.5
4211,9324.1
4220,9333.4
4234.1,9349.8
4230.3,9387.9
4234.5,9378.8
4232.2,9384
4231.4,9377
4233.5,9380.3
4233.5,9377.2
4233.5,9377.2
4270.8,9542
4265.1,9526.1
4273.9,9522.3
4270.7,9532.1
4270.6,9530.7
4270.7,9529.3
4271,9533.5
4263.9,9534.4
4268,9513.2
4271.4,9514.8
4269.4,9525.2
4268.2,9520.1
4248.9,9521
4256.7,9486.2
4260.1,9491.5
4264,9504.5
4259.8,9514.3
4257.8,9499.3
4240.4,9491.3
4238.9,9462.6
4239.8,9462.8
4239.8,9463.6
4239.8,9463.6
4294.8,9573.6
4297.7,9573.6
4291.7,9569.9
4294.8,9551.4
4288.6,9557
4291.4,9543.2
4288.1,9547.3
4288.7,9546.5
4294.9,9547
4296.9,9559.6
4286.4,9568.7
4281.8,9547.2
4297.6,9541
4296.4,9561.2
4298.7,9558.7
4301.5,9570.3
4299.1,9570.3
4293.9,9567.1
4298.2,9554.6
4294.3,9559.7
4298.7,9572.5
4298.7,9573.6
4298.7,9573.6
4283.5,9503.5
4278.1,9501
4287.4,9495.5
4285.4,9506.6
4285.5,9504.4
4282.3,9503.2
4279.1,9499.7
4277.1,9496
4280.7,9491.7
4291.4,9505
4285.5,9528.9
4284,9517.1
4282.1,9520.9
4286.1,9516.3
4267.7,9519.2
4274.1,9476.8
4270.2,9494.2
4245.9,9485.5
4238.1,9432.1
4240.7,9414.3
4238.4,9431.4
4238.4,9416.8
4238.4,9416.8
4143.7,9190.1
4139.9,9188.9
4146.6,9177.4
4147.5,9190.3
4146.5,9191.1
4153.4,9188.8
4151.3,9201.6
4154.5,9193.7
4151.4,9190.2
4153.4,9192.8
4147.9,9208.6
4151.6,9198.1
4148.2,9206.5
4129.8,9199.5
4129,9150.3
4125.6,9155.8
