23311.98047,#N/A,#N/A,19714.24023
23398.59961,#N/A,#N/A,19764.7793
23331.08984,10688.11035,2524.409912,19784.08008
23329.75,10599.00977,2535.98999,19691.41992
23111.18945,10508.05957,2525.330078,19742.51953
23218.4707,10578.57031,2526.129883,19666.58984
23354.31055,10652.63965,2530.570068,19663.55078
23264.07031,10801.57031,2483.22998,19663.64063
23413.25977,#N/A,2577.72998,19906.41016
23381.50977,10879.08008,2595.860107,19986.82031
23356.99023,10600.44043,2577.090088,19817.63086
23339.75977,10609.63965,2552.76001,19964.0293
23601.7793,10913.29981,2595.439941,20039.03906
23590.91016,10747.74023,2610.899902,20101.82031
23658.99023,10709.92969,2596.899902,19981.57031
23635.09961,10486.99023,2607.459961,20026.60938
23598.90039,10620.87012,2582.75,19923.7793
23580.42969,10926.65039,2571.669922,20103.5293
23671.88086,10824.30957,2651.860107,20103.34961
23655.16992,10866.71973,2675.870117,19990.90039
23822.06055,11113.9502,2688.709961,20005
23729.5293,11138.66016,2686.879883,19894.98047
23721.83984,11191.33984,2743.320068,19781.18945
23685.00977,11260.34961,2748.030029,19751.18945
23148.5293,11046.91992,2771.679932,19659.82031
23256.92969,11463.75,2775.840088,19639.7207
23177,11357.07031,2759.870117,19580.32031
23215.16016,11153.16016,2771.72998,19484.76953
23413.25,11307.28027,#N/A,19497.17969
23444.56055,11173.83008,#N/A,19468.15039
23381.93945,11407.87012,2737.469971,19501.08008
23143.91016,11372.33984,2685.610107,19635.7207
23307.41016,11468.28027,2702.639893,19642.75
22906.66992,11309.12988,2610.550049,19325.35938
22782.43945,11385.94043,2596.600098,19317.00977
22820.08008,11662.51953,2604.959961,19331.68945
22519.68945,11398.80957,2567.590088,19015.14063
22577.00977,11253.96973,2594.679932,19152.41016
23020.26953,11559.36035,2673.330078,18861.53906
22880.2207,11606.37988,2668.840088,18918.51953
22537.81055,11652.29004,2545.719971,18877.96094
22560.5,11683.4502,2622.810059,19143.16992
22777.83984,11932.26953,2650.199951,19252.60938
22771.43945,11968.08008,2619.47998,19413.53906
23091.94922,12283.62012,2606.929932,19683.23047
23090.82031,12349.04981,2592.370117,19646.21094
22890.59961,12314.80957,2555.610107,19564.91992
22556.65039,12239.66016,2527.48999,19362.55078
22619.17969,12381.19043,2534.27002,19570.43945
22533.10938,12560.9502,2539.870117,19427.56055
22083.35938,12220.62988,2502.48999,19293.19922
22041.85938,12468.23047,2525.100098,19008.09961
22256.43945,#N/A,2610.169922,18884.18945
22225.88086,12635.69043,2614.98999,18792.86914
22115.30078,12338.53027,2618.310059,18735.59961
22251.15039,12546.45996,2613.100098,18681.41992
22311.08008,12471.62012,2575.050049,18704.5293
22464.82031,12493.79004,2583.530029,#N/A
22299.63086,12335.95996,2499.300049,18835.76953
22367.82031,12003.42969,2486.389893,19040.94922
22337.49023,12362.2002,2483.550049,18801.64063
21726.90039,12833.63965,#N/A,18450.23047
21718.05078,13192.58984,2472.300049,18437.7793
21870.33984,13192.34961,2489.429932,18226.48047
22034.56055,13288.12988,2485.310059,18414.44922
22101.26953,13549.16016,2477.879883,18542.19922
22089.05078,13485.13965,2462.110107,18242.56055
21772.66992,13275.66016,2436.820068,18357.80078
21672.0293,13221.44043,2459.590088,18744.92969
21569.66992,13382.88965,2458.469971,18731.16016
21512.51953,13220.07031,2464.850098,19016.46094
22013.57031,13316.48047,2533.830078,#N/A
22044.36914,13568.37012,2520.72998,19169.83008
21806.60938,13529.65039,2449.469971,19179.35938
22183.05078,13843.45996,2495.580078,#N/A
22401.24023,13926.08008,2467.879883,19406.84961
22547.71094,13884.12988,2447.310059,19286.7207
22580.76953,#N/A,#N/A,19387.5
22737.00977,13860.86035,#N/A,19504.17969
22668.30078,13694.04004,2449.639893,19735.76953
22689.96094,#N/A,2492.909912,19575.64063
22915.08984,#N/A,2525.97998,19673.64063
23047.08984,14180.24023,2529.939941,19888.94922
23244.34961,14285.69043,2542.800049,19990.17969
23211.48047,14191.48047,2527.790039,19939.03906
23321.2207,14607.54004,2540.840088,20082.61914
22989.81055,14782.20996,2530.77002,19691.66992
22930.2793,14758.41992,2493.340088,19722.28906
23044.24023,15096.03027,2506.929932,20212.96094
23082.67969,15037.24023,2552.709961,20247.33008
23493.0293,15360.80957,2609.610107,20223.98047
23366.36914,15381.01953,2614.850098,20111.60938
23261.08008,15627.25977,2618.030029,20062.24023
22669.67969,14483.98047,2582.850098,19674.33008
22618.66992,14612.4502,2597.22998,19704.33008
22686.05078,14142.65039,2599.590088,20030.76953
22924.25,14311.98047,2644.360107,20160.82031
22554.92969,14326.45996,2642.560059,20147.64063
22484.31055,13589.03027,2634.320068,20215.40039
22392.16016,13774.54004,2606.429932,19760.30078
22282.18945,13261.82031,2602.620117,19610.48047
22285.51953,13533.75977,2565.669922,19545.7793
22069.24023,13014.87012,2560.540039,19568.2207
21838.42969,12904.01953,2527.840088,19519.49023
21575.25977,12877.53027,2484.159912,19429.23047
21615.08984,13514.2002,#N/A,19441.07031
21354.66016,13317.62012,#N/A,19143
20887.03906,12445.37988,2395.300049,18827.16016
20969.14063,12686.51953,2416.77002,19177.92969
21225.90039,13033.12012,2403.840088,19325.86914
21225.88086,13007.28027,2418.75,19223.2793
20986.89063,13245.21973,2400.76001,19245.69922
20382.86914,13014.58008,2321.469971,18719.28906
20263.31055,13230.12988,2317.389893,18774.24023
19813.98047,13062.78027,2171.209961,18540.89063
19855.7207,12969.33984,2165.419922,18629.15039
20338.55078,12834.00977,2168.300049,18552.11914
20440.08008,13213.54981,2160.73999,18875.94922
20803.28906,13677.32031,2200.639893,19395.81055
20658.65039,14098.74023,2221.97998,19463.82031
20147.31055,14055.55957,2203.830078,19177.75977
20468.66992,14018.92969,2221.97998,19410.83984
20854.66992,14309.96973,2226.850098,19495.82031
20582.18945,14109.33984,2163.620117,19324.76953
20683.00977,14472.90039,2162.669922,19439.48047
20904.56055,14416.59961,2224.060059,19294.11914
21437.49023,14472.58008,2326.689941,19676.06055
21277.2793,14506.25,2275.370117,19958.4707
21303.31055,#N/A,2307.300049,20034.48047
21312.38086,14599.12012,2317.850098,19851.23047
21371.86914,14615.04004,2282.840088,19948.73047
21345.2207,14808.5,2245.330078,20128.41016
21362.41992,14589.91016,2190.47998,20149.84961
21416.5,14658.04004,2202.189941,20159.11914
21915.41992,14778.50977,2265.840088,20302.13086
21968.92969,14731.28027,2249.149902,20090.67969
21900.96094,14562.92969,2237.679932,19804.75977
21968.94922,14129.98047,2224.01001,19748.18945
21850.15039,13661.12988,2175.969971,19593.2793
21953.96094,13869.82031,2189.389893,19348.33984
21883.66016,13668.32031,2193.02002,19345.69922
22088.78906,14005.76953,2245.360107,19317.18945
22190.9707,14466.16016,2247.26001,19164.01953
22222.00977,14258.04004,2278.330078,19182.25977
21923.69922,14401.05957,2293.639893,18733.03906
21588.83984,13824.94043,2280.620117,18664.88086
21655.88086,13605.55957,2276.780029,18789.33984
21807.56055,13615.19043,2286.01001,#N/A
22271.2793,13519.42969,2352.790039,18946.98047
22541.13086,13867,2359.070068,19229.83984
22541.13086,14050.16016,2349.080078,19367.58984
22539.25,13752.94043,2321.580078,#N/A
22517.81055,13650.11035,2304.139893,18598.17969
22463.69922,13758.12988,2331.429932,18307.51953
21970.28906,13396.37988,2312.469971,18246.03906
21817.73047,13424.33008,2308.590088,17905.91016
21895.40039,13365.16992,2303.929932,18312.93945
21863.50977,13660.54981,2286.929932,18519.43945
22005.32031,13636.28027,2335.620117,18558.13086
21874.76953,13542.37012,2340.879883,17968.08008
21524.65039,13338.45996,2328.060059,17996.15039
21704.7793,13459.70996,2318.310059,18401.03906
21731.36914,13388.86035,2313.909912,18619.7207
22175.33984,13572.91992,2320.340088,18886.13086
22394.58008,13978.44043,2354.5,18234.66016
22326.2207,14053.87012,2350.699951,18567.55078
22597.9707,14064.82031,2341.73999,18979.75977
22621.2207,13860.80957,2357.780029,19270.06055
22750.65039,14205.23047,2440.610107,#N/A
22976.65039,14423.36035,2474.889893,19997.09961
22937.14063,14425.07031,2482.889893,19997.44922
22953.7207,14387.26953,2507.459961,19781.88086
22915.2793,14404.66992,2488.899902,19732.75977
23252.41016,#N/A,2478.389893,19742.4707
23180.51953,14311.66992,2427.320068,19804.0293
23117.44922,14505.36035,2432.51001,19962.16016
23502.50977,14766.17969,#N/A,20646.64063
23371.53906,#N/A,2472.290039,19900.96094
23179.03906,14732.61035,2443.889893,19920.21094
23209.63086,14620.53027,2429.030029,19856.24023
23125.0293,14799.12012,2384.439941,19893.84961
23207.03906,14760.07031,2394.969971,19727.26953
22859.85938,14455.79981,2409.040039,19379.76953
22984.48047,14170.49023,#N/A,#N/A
23214.40039,14157.25,#N/A,19902.07031
23138.53906,14024.30957,#N/A,19915.94922
22973.94922,13853.32031,#N/A,19895.09961
23178.84961,13894.61035,2441.810059,19983.60938
23033.9707,14037.83984,2453.580078,20249.25977
22951.30078,14194.70996,2429.320068,20272.91016
23218.32031,14404.74023,2468.51001,20528.58984
23336.51953,14441.54004,2467.52002,20547.61914
23228.33008,14467.13965,2421.370117,#N/A
23094.88086,14586.50977,2413.330078,20415.50977
23340.09961,14561.54004,2426.050049,20882.89063
23438.15039,14693.57031,2468.98999,20893.89063
23315.99023,14713.25,2446.379883,20864.9707
22999.94922,14426.04981,2418.360107,20767.88086
22835.82031,14486.41016,2400.51001,20725.42969
22698.33984,14088.19043,2368.560059,20683.51953
22806.58008,14396.04004,2365.949951,20570.2793
22846.53906,14325.98047,2372.050049,20929.00977
23304.01953,14502.34961,2407.469971,21033.9707
23206.36914,14327.94043,2373.719971,21164.51953
23249.78906,14201.57031,2384.959961,21196.81055
23189.61914,#N/A,2380.449951,#N/A
23038.94922,14225.37012,2383.77002,20974.78906
23036.93945,14337.30957,2353.570068,20894.93945
22881.0293,14228.44043,2340.550049,20822.76953
22744.39063,14086.79981,2307.949951,20666.15039
23069.84961,14269.83984,2315.889893,20490.96094
22901.41016,14588.67969,2340,20281.91016
22463.83008,14567.16016,2288.120117,20194.40039
22649.15039,14876.41016,2304.5,20399.41992
23032.15039,15165.91992,2350.72998,#N/A
23660.06055,15164.29981,2428.899902,20850.74023
23657.81055,15126.55957,2412.159912,20890.82031
23700.85938,15076.08008,2424.850098,20635.13086
23580.28906,15365.59961,2409.98999,20229.05078
23696.2793,15381.71973,2397.959961,20217.39063
23684.44922,15619.12988,2388.629883,20605.08008
23681.2793,15515.24023,2387.419922,20425.01953
23806.34961,15449.62988,2414.47998,20420.25977
23789.08984,15727.12012,2439.530029,20534.91016
23881.28906,15661.87012,2438.939941,20791.92969
24038.55078,15655.07031,2418.790039,20898.00977
23910.4707,15749.66016,2442.780029,20854.91992
23728.69922,15407.94043,2475.139893,20708.71094
23712.57031,15177.49023,2468.199951,20957.81055
23743.09961,15299.86035,2452.290039,20996.5293
23811.16992,15650.20996,2450.870117,21326.41992
23744.18945,15611.30957,2453.320068,21255.25977
23338.24023,15515.05957,2412.76001,21171.41016
23218.11914,15341.82031,2410.01001,20925.60938
23245.96094,15403.11035,2406.639893,20715.58008
23114.66016,15152.91016,2367.919922,20659.51953
23069.23047,15278.62988,2356.379883,20612.14063
23143.82031,15587.79981,2357.22998,20859.85938
22888.75,15859.21973,2332.409912,20708.61914
22812.17969,15870.41992,2278.139893,21079.7207
22921.56055,#N/A,2284.600098,21101.0293
23179.55078,15889.33008,2288.25,21032.71094
23243.24023,16178.94043,2303.47998,21193.58008
23244.86914,16291.30957,2299.459961,21143.00977
23306.39063,#N/A,2330.030029,21170.67969
23340.05078,#N/A,2321.97998,20888.33008
22817.2793,#N/A,2290.780029,20851.33008
22684.15039,15908.87988,2238.639893,20787.30078
22712.7793,15814.37012,2238,20693.24023
22996.58984,16121.4502,2241.909912,20729.38086
22787.33008,15880.33008,2222.219971,20713.36914
22846.25,15912.05957,2204.850098,20758.49023
22888.75977,#N/A,2193.679932,21134.21094
22791.2793,15422.40039,2212.850098,21032.88086
22902,15808.73047,2208.939941,21289.49023
22986.41016,15747.2002,2211.840088,21265.17969
23133.34961,15734.45996,2178.48999,21063.61914
22928.94922,15641.67969,2165.98999,21205.05078
23033.11914,15795.95996,2187.409912,21251.11914
23082.25,15820.95996,2243.800049,21337.66992
22733.90039,15695.88965,2231.889893,21373.66016
22450.06055,15391.55957,2245.679932,21133.56055
21976.09961,15005.73047,2215.919922,20707.44922
21960.64063,14980.16016,2219.850098,20683.50977
22141.60938,15383.91016,2227.780029,20647.30078
22035.41992,15007.05957,2202.449951,20498.25
21397.76953,14008.46973,#N/A,20211.92969
21269.38086,14180.37988,#N/A,20261.0293
21423.13086,14155.12012,#N/A,20310.74023
21636.84961,14462.41016,2212.47998,20376.56055
21579.25977,14718.33984,2267.530029,20334.26953
21962.98047,#N/A,2285.560059,20363.36914
22285.78906,14800.05957,2291.25,20448.49023
22165.5293,14534.74023,2279.550049,20193.34961
22298.41016,14313.03027,2295.570068,20366.82031
22535.93945,14393.11035,2311.649902,20464.06055
22587.7207,14843.24023,2282.439941,20634.21094
22664.51953,14766.53027,2308.659912,20722.9707
22394.08008,14449.17969,2287.439941,20536.64063
22568.24023,14865.66992,2264.290039,20700.75
22388.56055,14837.67969,2214.51001,20811.43945
22317.19922,15051.59961,2157.909912,20852.4707
22437.43945,14970.96973,2163.409912,20986.99023
22828.17969,14923.11035,2154.110107,#N/A
22836.96094,14841.07031,2178.969971,21120.11914
22500.66992,14652.23047,2190.370117,20946.65039
22657.63086,14721.48047,2184.27002,21209.73047
22579.7793,14897.62988,2163.97998,21276.85938
22702.9707,15134.75,2173.629883,21513.86914
22660.49023,15274.07031,2168.360107,21919.78906
22264.92969,15120.13965,2097.790039,21934.83008
22269.60938,15224.11035,2108.659912,21826.41992
21901.94922,14830.38965,2114.129883,21856.2207
21756.08008,14815.98047,2140.330078,21774.60938
21539.49023,14327.66016,2122.840088,21809.80078
21473.94922,14277.66992,2143.040039,#N/A
21583.5,14411.26953,2138.129883,21832.60938
21568.68945,14462.51953,2120.870117,21832.85938
21182.16016,14224.23047,2086.969971,21740.08984
21436.69922,#N/A,2158.800049,21753.75
21846.44922,14475.29981,2176.550049,22055.48047
21732.32031,14423.19043,2174.439941,22055.21094
21887.75,14477.16016,2171.050049,22095.30078
21834.44922,14622.88965,2155.709961,22214.36914
22065.5293,14696.03027,2151.969971,22339.9707
22151.06055,14827.83008,2146.300049,22386.26953
22448.53906,14791.99023,2163.110107,22446.43945
22523.93945,14946.32031,2180.72998,22551.49023
22565.08008,15071.87988,2165.01001,22509.07031
22510.08008,15063.76953,2185.469971,22359.5
22377.15039,14808.84961,#N/A,22343.44922
22596.9707,14606.87988,2237.320068,#N/A
22843.16992,14299.69043,2238.620117,22702.33984
23186.96094,14300.12012,2273.76001,22715.33008
23003.64063,13960.04981,2270.669922,22628.96094
23038.80078,13910.16016,2268.610107,#N/A
22671.25977,13996.80957,2229.459961,22484.92969
22696.00977,14417.67969,2232.530029,22277.23047
22760.24023,14417.53027,2224.800049,22628.83984
22730.67969,14388.76953,2196.790039,22758.36914
22509.64063,14546.26953,2194.669922,22876.53906
22562.80078,14404.99023,2190.469971,null
22223.5293,14429.25977,2167.830078,22688.07031
22132.5293,14288.23047,2134.969971,22631.60938
22453.89063,#N/A,2158.469971,22466.18945
22133.9707,14304.11035,2158.659912,22417.80078
22260.66992,14457.50977,#N/A,22403.89063
21976.33008,#N/A,2156.469971,22445.11914
21746.25977,14033.4502,2137.320068,22323.90039
21837.11914,14163.78027,2135.5,22344.03906
21862.99023,14199.58984,2133.909912,22994.23047
22261.60938,14149.51953,2180.050049,23551
22352.38086,14425.44043,2174.850098,23871.23047
22582.76953,14405.75977,2172.370117,23815.11914
22730.85938,14298.20996,2144.080078,23905.59961
22712.91016,14096.58984,2145.949951,24121.74023
22704.5,14006.44043,2115.139893,24363.05078
22834.67969,14075.25,2115.77002,24376.88086
22836.51953,14042.16992,2135.909912,24298.01953
22953.75977,14337.79004,2130.870117,24374.40039
22965.85938,14462.16992,2148.409912,24693.34961
22963.17969,14602.51953,2155.97998,24716.88086
22944.30078,14636.51953,2147.280029,24549.50977
23080.0293,14670.9502,2169.350098,24556.08984
23010.14063,14681.71973,2155.159912,24234.15039
23081.65039,14632.37988,2156.459961,24217.33984
23291.03906,15034.25,2149.919922,24858.58984
23151.71094,15067.95996,2128.27002,24805.83008
23109.66016,15079.37012,2150.600098,25019.50977
22951,15077.24023,2134.719971,25396.46094
23117.4707,15124,2136.290039,25580.21094
23315.74023,14994.79981,2161.27002,25583.68945
23257.28906,15069.48047,2160.77002,25473.89063
23175.01953,14973.53027,2153.409912,25576.21094
23319.16992,15097.83984,2176.23999,25228.16992
23300.66992,14933.29004,2191.850098,25190.48047
23203.58984,14975.96973,2169.669922,25521.18945
23181.7207,15115.79981,2160.23999,25246.25
23167.73047,15361.16016,2126.909912,25201.80078
23194.06055,15349.41992,2136.72998,25105.50977
22804.81055,15369.28027,2134.110107,25031.32031
22880.64063,15376.24023,2144.820068,25368.90039
22866.69922,15266.61035,2133.370117,25313.74023
23197.83008,15308.49023,2149.080078,25062.66992
23221.51953,15095,2150.26001,25099.91992
23190.7207,15162.09961,2165.120117,25413.7793
23549.61914,15369.96973,2170.870117,25841.21094
23531.43945,15348.29004,2180.189941,25823.75
23546.35938,15437.12988,2178.699951,25962.06055
23540.91992,15379.44043,2176.290039,26100.08008
23541.38086,15314.41016,2180.469971,25582.10938
23176.07031,15302.65039,2148.709961,25444.81055
23238.99023,15216.46973,2142.850098,25372.75
23233.44922,15164.04004,2148.01001,25024.34961
23346.66992,15296.82031,2171.76001,25006.98047
23459.96094,15395.16016,2174.97998,25228.65039
23523.2793,15379.29981,2170.870117,25549.7207
23520.86914,15370.25977,2157.070068,25561.16016
23454.78906,15215.70996,2164.139893,25641.56055
23387.14063,#N/A,2166.290039,25715.16992
23782.10938,15343.28027,2192.699951,26025.80078
23971.86914,15328.55957,2197.830078,26147.33008
24141.5,15284.41992,2237.01001,26271.84961
24216.00977,15457.87012,2260.449951,26126.75
24428.63086,15529.40039,2323.899902,25991.23047
24640.5293,15618.07031,2331.370117,#N/A
24732.21094,15646.23047,2322.01001,26087.41992
24756.84961,15620.76953,2350.25,25894.9707
24532.42969,15523.11035,2329.399902,25480.83984
24600.08008,15474.5,2375.620117,25723.16016
24648.25977,15320.30957,2369.350098,25908.00977
24584.13086,15159.79004,2363.219971,25665.26953
24387.56055,15232.37012,2327.459961,25589.00977
24331.41016,14778.37012,2331.129883,25329.14063
24646.01953,15130.51953,2365.350098,25519.24023
24689.41016,15161.30957,2357.050049,25880.76953
24890.33984,15213.62988,2358.899902,25918.94922
24801.35938,15314.57031,2335.949951,26103.23047
24954.93945,15318.33984,2360.639893,#N/A
24955.46094,15322.59961,2374.560059,26390.96094
25122.94922,15449.79004,2374.77002,26420.66992
25159.75977,15454.4502,2366.139893,26314.28906
24994.09961,15586.2002,2354.23999,26360.10938
25112.23047,15539.19043,2365.360107,26419.55078
25166.91016,15613.25,2342.860107,26437.01953
25074.5,15521.21973,2324.090088,26442.81055
24918.75,15534.82031,2327.590088,26560.15039
24741,15459.86035,2311.280029,26638.10938
24742.06055,15424.58984,2338.290039,#N/A
24752.08984,15476.59961,2355.320068,26867.55078
24749.01953,15668.59961,2386.459961,27019.39063
25317.94922,15728.34961,2408.959961,27139.93945
25297.91992,15676.17969,2426.219971,27085.92969
25240.15039,15668.67969,2449.26001,27026.69922
25190.44922,15705.11035,#N/A,27319.84961
24705.35938,15788.78027,2432.429932,27057.41016
24662.64063,15909.2002,2423.449951,26995.86914
24595.32031,15948.29004,2438.360107,27061.03906
24356.99023,#N/A,2437.25,26816.56055
24136.00977,15911.53027,2388.76001,26492.50977
24376.41016,15888.66992,2401.330078,26631.28906
24168.7207,16067.57031,2408.659912,27112.21094
24306.16016,16321.16992,2425.310059,27090.41992
23955.49023,16205.90039,2378.919922,27206.74023
23837.07031,#N/A,2399.459961,26775.68945
23921.60938,16167.4502,2441.860107,26744.68945
23768.13086,16374.13965,2436.969971,26468.35938
23678.41016,16229.86035,2437.199951,26626.32031
23229.21094,16310.63965,2447.800049,26597.10938
22932.98047,16173.51953,2450.98999,26630.50977
23064.56055,15708.65039,#N/A,#N/A
23315.03906,15890.9502,#N/A,#N/A
23422.51953,15783.83008,#N/A,26271.9707
23263.33008,15595.98047,2478.379883,26246.78906
23534.5293,15478.92969,2481.959961,26637.2793
23088.53906,15300.54981,2466.790039,26297.38086
23143.38086,#N/A,2454.949951,26384.07031
23047.9707,14936.50977,2446.560059,26349.33008
23140.05078,15073.51953,2463.870117,null
22900.93945,14738.37988,2444.399902,25999.33984
23023.21094,14532.50977,2441.72998,26108.5293
23070.25977,15111.23047,2454.709961,26429.84961
23088.58008,14804.28027,2433.389893,26575.65039
23403.9707,15195.76953,2418.639893,26787.23047
23333.17969,15138.95996,2402.75,#N/A
23302.19922,15291.63965,2390.709961,#N/A
23143.23047,15388.71973,2368.830078,26752.90039
23520.35938,15329.91016,2416.649902,26880.82031
23819.86914,15553.91016,2451.379883,27098.16992
23702.03906,15658.2002,2468.929932,27346.33008
23998.06055,16413.75977,2508.320068,27865.83008
23915.9707,#N/A,2512.550049,27860.38086
23845.66016,16862.4707,2513.169922,#N/A
23695.61914,16937.32031,2503.449951,27915.88086
23649.31055,16792.48047,2506.070068,#N/A
23550.24023,16880.38086,2502.149902,27868.63086
23744.69922,16780.5293,2565.72998,27874.73047
23808.2793,17124.10938,2558.610107,27910.06055
23938.17969,17197.05078,2594.320068,28008.90039
24019.93945,17392.78906,2579.75,27940.64063
24087.38086,17490.83008,2581.090088,28046.66016
23797.08008,16973.80078,2567.100098,28177.88086
23529.16992,17344.06055,2541.419922,28163.28906
23373.31055,17288.75,2537.219971,28032.84961
23349.64063,17300.85938,2537.100098,28067.56055
23437.11914,17357.50977,2583.459961,28334.63086
23893.14063,#N/A,2649.26001,28499.53906
23843.91016,17407.61914,2685.560059,28338.05078
24111.98047,17383.58008,2723.02002,28386.18945
24004.2793,17248.5,2754.48999,28438.91016
23987.44922,17459.84961,2808.820068,28693.99023
23367.44922,17590.09961,2819.810059,28559.61914
23654.30078,17663.2207,2923.939941,28444.00977
23428.61914,17720.42969,2967.550049,28442.71094
23832.56055,17887.21094,3104.350098,28562.82031
24002.64063,17920.44922,3124.889893,28458.09961
24047.66992,17935.64063,3252.879883,28119.40039
23485.83008,17813.38086,3106.909912,27797.00977
23524.51953,17412.58008,3221.550049,27831.09961
23312.53906,17257.40039,3183.01001,27602.00977
23249.19922,17371.58008,3193.22998,27350.67969
23027.84961,17099.40039,3217.22998,27319.56055
22670.5,16755.32031,3303.399902,26781.43945
22585.83984,16819.73047,3360.600098,26710.13086
22832.21094,17210.05078,3345.929932,27126.57031
23116.63086,17621.40039,3383.169922,27371.83984
23408.57031,17635.14063,3394.47998,27701.78906
23333.68945,#N/A,3324.919922,27506.46094
23349.33984,17854.23047,3230.389893,27208.60938
23773.17969,17729.83984,3455.459961,null
23501.09961,17450.76953,3459.679932,27403.53906
